Stand,Plot,Canopy,Species,Rep,Year,Month,Day,Doy,QC,Season,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,2,187.7,3.46,0.0433,261,0.454,1.04,6,1,2.84,18.25,18.09,18.39,400.81,396.44,10.035,10.574,47.18,49.72,499.9,999,5,98.93,6.77,0.106,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,3,277.8,3.48,0.043,261,0.42,0.967,6,1,2.84,18.28,17.44,18.39,401.67,397.23,9.934,10.44,46.62,48.99,493.4,750,5,98.93,6.64,0.112,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,4,367.8,3.53,0.0445,262,0.411,0.915,6,1,2.84,18.13,16.93,18.33,400.32,395.93,9.841,10.324,46.62,48.91,505.1,500,6,98.93,6.53,0.114,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,5,456.9,3.4,0.0452,270,0.397,0.869,6,1,2.84,18.05,16.47,18.32,400.87,396.62,9.755,10.224,46.45,48.68,502.1,249,7,98.93,6.51,0.115,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,6,545.9,3.07,0.0468,286,0.39,0.825,6,1,2.84,18.03,16.04,18.24,401.12,397.26,9.687,10.149,46.18,48.38,501.3,124,7,98.93,6.4,0.11,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,7,635.9,2.22,0.0475,316,0.387,0.808,6,1,2.84,17.93,15.84,18.19,399.76,396.9,9.628,10.089,46.19,48.4,498.7,59,7,98.93,6.43,0.111,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,8,725.9,1.73,0.0485,335,0.395,0.807,6,1,2.84,17.89,15.79,18.18,400.1,397.82,9.574,10.045,46.05,48.31,497.8,31,9,98.93,6.33,0.106,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,9,816.1,1.16,0.0489,355,0.393,0.798,6,1,2.84,17.78,15.68,18.17,400.19,398.62,9.538,10.003,46.19,48.44,502,20,7,98.93,6.33,0.108,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,10,906.2,0.403,0.0494,381,0.393,0.789,6,1,2.84,17.85,15.58,18.15,400.4,399.73,9.513,9.978,45.87,48.11,502,10,7,98.93,6.35,0.111,111115,        
RF,5,Quru,Quru,N4,2016,10,3,277,Q,3,11,996.4,-0.304,0.0502,405,0.405,0.801,6,1,2.84,17.85,15.67,18.07,400.28,400.45,9.483,9.963,45.73,48.04,500.7,0,6,98.94,6.37,0.107,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,1,152.9,4.13,0.0557,268,0.676,1.2,6,1,2.84,18.34,18.88,18.43,399.97,394.69,9.136,9.94,42.74,46.5,499.7,1498,4,98.98,6.59,0.114,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,2,302.9,3.21,0.0606,205,0.733,1.2,6,1,2.84,18.41,18.92,18.47,300.04,295.93,9.152,10.023,42.63,46.68,499.6,1499,3,98.99,6.25,0.108,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,3,453,2.05,0.0662,143,0.794,1.2,6,1,2.84,18.36,18.93,18.49,199.76,197.11,9.154,10.098,42.77,47.18,499.7,1499,3,98.98,5.81,0.0939,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,4,603,0.662,0.0728,83.2,0.874,1.2,6,1,2.84,18.39,19.01,18.54,100.81,99.91,9.143,10.182,42.64,47.48,499.7,1499,3,98.99,5.11,0.0885,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,5,753,-0.0055,0.079,49.2,0.941,1.19,6,1,2.84,18.47,19.03,18.57,50.12,50.07,9.147,10.266,42.44,47.64,499.6,1500,4,98.99,4.61,0.0803,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,6,903.2,4.98,0.0861,292,1.02,1.19,6,1,2.84,18.53,19.04,18.57,399.87,393.41,9.153,10.361,42.31,47.9,499.8,1500,4,98.99,6.54,0.106,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,7,1053.2,5.21,0.0914,293,1.07,1.18,6,1,2.84,18.56,19.04,18.58,399.81,393.05,9.159,10.433,42.26,48.14,499.5,1500,3,98.99,6.61,0.106,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,8,1203.2,7.28,0.0894,447,1.05,1.18,6,1,2.84,18.53,19.05,18.58,599.98,590.49,9.173,10.422,42.4,48.17,499.7,1499,4,98.98,6.78,0.117,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,9,1354.2,8.52,0.0751,589,0.908,1.21,6,1,2.84,18.58,19.14,18.59,799.45,788.36,9.186,10.265,42.33,47.3,499.6,1500,4,98.98,6.36,0.127,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,10,1503.4,8.61,0.0511,698,0.643,1.25,6,1,2.84,18.51,19.2,18.58,1000.32,989.21,9.191,9.956,42.54,46.08,499.5,1501,3,98.99,5.61,0.143,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,11,1652.4,8.48,0.0352,828,0.454,1.27,6,1,2.84,18.55,19.22,18.6,1250.18,1239.31,9.187,9.728,42.41,44.91,498.9,1500,4,98.98,4.67,0.157,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,C,3,12,1801.5,8.5,0.0274,963,0.359,1.28,6,1,2.84,18.46,19.24,18.6,1499.75,1488.89,9.205,9.632,42.74,44.72,498.9,1500,2,98.99,3.34,0.164,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,1,93,3.88,0.0565,277,0.704,1.24,6,1,2.84,18.54,19.17,18.58,400.15,395.16,9.167,10.004,42.34,46.21,499.8,1500,2,98.97,6.6,0.11,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,2,183.1,4.13,0.0562,269,0.642,1.14,6,1,2.84,18.49,18.35,18.59,400.02,394.74,9.15,9.915,42.4,45.95,498.6,1000,3,98.98,6.47,0.107,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,3,273.1,3.98,0.0578,277,0.62,1.07,6,1,2.84,18.48,17.79,18.58,399.86,394.79,9.133,9.87,42.35,45.77,499.7,751,3,98.98,6.5,0.106,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,4,363.3,4.05,0.0581,276,0.591,1.01,6,1,2.84,18.32,17.33,18.57,399.85,394.71,9.125,9.828,42.74,46.03,499.6,500,3,98.98,6.48,0.112,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,5,454.3,3.93,0.0588,281,0.561,0.95,6,1,2.84,18.29,16.79,18.54,399.87,394.89,9.121,9.788,42.8,45.93,499.9,250,3,98.98,6.35,0.112,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,6,544.4,3.45,0.0603,297,0.553,0.913,6,1,2.84,18.28,16.47,18.51,399.82,395.42,9.115,9.772,42.79,45.88,499.8,125,1,98.97,6.21,0.113,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,7,635.5,2.56,0.0609,323,0.542,0.887,6,1,2.84,18.2,16.23,18.47,399.66,396.32,9.104,9.749,42.96,46.01,499.3,60,3,98.98,6.4,0.113,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,8,724.6,1.67,0.0609,347,0.537,0.878,6,1,2.84,18.15,16.14,18.43,399.72,397.46,9.095,9.733,43.05,46.07,499.8,31,3,98.98,6.31,0.114,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,9,813.6,1.1,0.0611,363,0.532,0.867,6,1,2.84,18.12,16.04,18.39,399.77,398.19,9.091,9.723,43.11,46.11,499.8,20,2,98.97,6.23,0.115,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,10,902.8,0.544,0.059,378,0.515,0.869,6,1,2.84,18.01,16.03,18.36,399.66,398.76,9.083,9.695,43.38,46.3,499.7,11,3,98.98,6.32,0.114,111115,        
RF,5,Quru,Quru,S91,2016,10,3,277,Q,3,11,991.7,-0.274,0.0566,402,0.497,0.873,6,1,2.84,18.08,16.06,18.34,399.72,399.81,9.09,9.681,43.22,46.03,499.5,0,3,98.98,6.46,0.111,111115,        
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,1,149,3.29,0.0555,293,0.624,1.12,6,1,2.84,18.07,18.49,18.07,399.93,395.69,9.553,10.293,45.46,48.99,500.6,1500,4,99.01,1.96,0.0679,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,2,294.4,2.45,0.0591,224,0.677,1.14,6,1,2.84,18.15,18.67,18.13,299.14,295.97,9.499,10.302,44.98,48.78,500.8,1499,4,99.01,1.99,0.0464,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,3,439.2,1.54,0.0636,155,0.736,1.15,6,1,2.84,18.23,18.78,18.2,199.34,197.32,9.453,10.326,44.54,48.65,500.7,1500,3,99.01,1.76,0.0268,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,4,584.4,0.348,0.0679,88.7,0.788,1.16,6,1,2.84,18.27,18.82,18.24,99.34,98.83,9.406,10.34,44.21,48.6,500.7,1496,3,99.02,1.61,-0.00276,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,5,730.8,-0.0834,0.0716,50.8,0.836,1.17,6,1,2.84,18.34,18.9,18.29,49.78,49.83,9.364,10.356,43.82,48.46,500.7,1499,4,99.02,1.31,-0.014,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,6,877.6,4.37,0.0769,296,0.893,1.16,6,1,2.84,18.37,18.92,18.33,401.44,395.78,9.365,10.425,43.74,48.69,500.2,1499,4,99.01,2.05,0.0689,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,7,1022.4,4.5,0.0812,297,0.938,1.16,6,1,2.84,18.4,18.92,18.35,400.35,394.51,9.348,10.462,43.58,48.77,500.1,1500,4,99.02,2.11,0.0534,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,8,1169.4,6.56,0.0851,456,0.984,1.16,6,1,2.84,18.43,18.96,18.38,600.75,592.18,9.343,10.51,43.47,48.9,500.4,1500,4,99.01,1.71,0.0956,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,9,1315.8,7.57,0.0854,630,0.991,1.16,6,1,2.84,18.47,19,18.42,798.77,788.76,9.332,10.508,43.32,48.77,500.5,1502,3,99.02,0.945,0.121,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,10,1461.2,8.11,0.0838,813,0.975,1.17,6,1,2.84,18.48,18.99,18.43,999.92,989.04,9.328,10.484,43.27,48.63,500.5,1500,3,99.02,0.191,0.164,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,11,1607.6,9.23,0.076,1.02E+03,0.898,1.18,6,1,2.84,18.51,19.04,18.47,1250.56,1238.16,9.33,10.395,43.19,48.12,500.5,1498,3,99.01,-2.06,0.167,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,C,3,12,1753.6,9.65,0.0701,1.24E+03,0.841,1.2,6,1,2.84,18.56,19.11,18.52,1500.77,1487.69,9.339,10.337,43.1,47.71,500.1,1499,4,99.02,-4.53,0.198,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,1,91.5,2.19,0.0485,318,0.558,1.14,6,1,2.84,18.44,19.07,18.37,400.48,397.59,10.226,10.887,47.54,50.61,500.7,1500,4,98.98,2.09,0.0713,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,2,176.7,2.24,0.0464,313,0.505,1.08,6,1,2.84,18.43,18.5,18.37,400.69,397.77,10.124,10.722,47.1,49.88,500.8,1001,4,98.99,2.06,0.0674,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,3,262.7,2.2,0.0453,313,0.476,1.04,6,1,2.84,18.39,18.13,18.37,400.71,397.85,10.035,10.599,46.8,49.43,500.9,750,5,98.99,2.03,0.073,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,4,348.7,2.17,0.0448,313,0.452,0.999,6,1,2.84,18.33,17.74,18.35,400.83,398.01,9.955,10.491,46.6,49.11,500.7,501,6,98.99,1.96,0.076,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,5,433.7,2.25,0.0449,311,0.434,0.959,6,1,2.84,18.27,17.35,18.32,401.19,398.29,9.879,10.394,46.42,48.84,500.9,256,5,99,1.98,0.0715,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,6,520.5,1.98,0.0446,321,0.417,0.926,6,1,2.84,18.16,17.01,18.27,401.06,398.49,9.81,10.304,46.42,48.76,500.9,137,6,99,2.03,0.0669,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,7,604.5,1.68,0.0464,335,0.424,0.906,6,1,2.84,18.09,16.81,18.21,401.46,399.25,9.752,10.255,46.34,48.73,500.8,53,6,98.99,2.02,0.0706,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,8,688.5,1.26,0.0475,351,0.43,0.899,6,1,2.84,18.04,16.71,18.17,401.37,399.65,9.697,10.207,46.23,48.66,500.9,28,5,99,1.81,0.0754,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,9,772.5,1.13,0.0484,355,0.437,0.895,6,1,2.84,18,16.65,18.14,399.97,398.41,9.651,10.169,46.13,48.6,501,21,5,99,1.92,0.0699,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,10,856.7,0.842,0.0496,366,0.444,0.888,6,1,2.84,17.95,16.58,18.1,399.99,398.77,9.626,10.152,46.16,48.68,501,9,6,99.01,1.61,0.0725,111115,
RF,5,Quru,Quru,S93,2016,10,3,277,Q,3,11,941.5,-0.0238,0.0514,395,0.456,0.881,6,1,2.84,17.92,16.51,18.06,399.92,399.73,9.598,10.139,46.11,48.71,500.8,0,5,99,1.83,0.0719,111115,
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,1,153.5,5.5,0.0853,281,0.978,1.15,6,1,2.84,18.47,19.08,18.55,399.83,392.78,9.62,10.779,44.63,50.01,500.7,1499,3,98.98,6.43,0.106,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,2,303.6,3.9,0.0904,219,1.04,1.16,6,1,2.84,18.67,19.23,18.64,299.9,294.84,9.633,10.876,44.14,49.83,498.6,1499,3,98.98,6.29,0.1,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,3,453.7,2.4,0.0957,152,1.11,1.17,6,1,2.84,18.75,19.33,18.75,200.23,197.08,9.651,10.968,44,50,499.7,1500,2,98.98,5.77,0.0865,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,4,603.7,0.697,0.103,87.2,1.19,1.16,6,1,2.84,18.73,19.35,18.76,101.13,100.15,9.655,11.063,44.07,50.5,499.7,1499,2,98.97,5.17,0.084,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,5,754.9,0.0293,0.109,48.3,1.25,1.16,6,1,2.84,18.78,19.42,18.81,49.8,49.69,9.659,11.147,43.95,50.73,499.7,1499,2,98.98,4.57,0.0796,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,6,905.1,5.61,0.115,305,1.31,1.16,6,1,2.84,18.82,19.44,18.84,400.38,393.03,9.674,11.226,43.91,50.96,499.7,1501,2,98.98,6.49,0.0989,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,7,1055.1,5.85,0.118,304,1.34,1.15,6,1,2.84,18.77,19.43,18.88,400.5,392.85,9.674,11.261,44.05,51.28,499.7,1499,3,98.98,6.57,0.0993,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,8,1206.1,7.74,0.114,467,1.3,1.15,6,1,2.84,18.89,19.43,18.9,599.69,589.47,9.684,11.231,43.77,50.76,499.6,1499,2,98.98,6.79,0.115,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,9,1356.1,9.14,0.095,615,1.13,1.19,6,1,2.84,18.9,19.57,18.98,799.42,787.39,9.686,11.025,43.75,49.8,500,1500,3,98.98,6.31,0.124,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,10,1507.1,9.15,0.0686,754,0.85,1.24,6,1,2.84,19.1,19.65,18.95,1001.29,989.29,9.703,10.713,43.28,47.79,499.8,1500,5,98.98,5.85,0.143,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,11,1657.3,10.2,0.0527,901,0.67,1.26,6,1,2.84,18.88,19.68,18.92,1250.28,1237.07,9.709,10.504,43.91,47.5,500.6,1498,4,98.98,4.55,0.156,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,C,3,12,1807.5,10.4,0.0457,1.09E+03,0.591,1.28,6,1,2.84,18.97,19.75,18.98,1500.02,1486.51,9.729,10.43,43.75,46.9,500.7,1499,4,98.97,3.38,0.164,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,1,103.2,5.27,0.0872,287,1.06,1.22,6,1,2.84,18.96,19.59,18.99,400.19,393.37,9.493,10.755,42.72,48.4,500.3,1499,3,98.99,6.59,0.102,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,2,193.4,5.04,0.0873,292,0.967,1.11,6,1,2.84,18.95,18.72,18.97,400.02,393.52,9.508,10.655,42.81,47.98,500.6,1001,3,98.99,6.62,0.11,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,3,283.3,5.1,0.0866,291,0.892,1.03,6,1,2.84,18.84,18.08,18.91,400.04,393.5,9.52,10.579,43.16,47.97,500.2,750,3,98.99,6.44,0.109,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,4,372.5,5,0.0862,293,0.83,0.967,6,1,2.84,18.65,17.5,18.81,399.98,393.59,9.519,10.504,43.68,48.19,500.5,500,4,98.99,6.42,0.105,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,5,461.6,4.59,0.0866,302,0.779,0.903,6,1,2.84,18.49,16.94,18.77,399.86,393.99,9.524,10.447,44.13,48.41,500.8,250,4,98.98,6.25,0.105,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,6,551.6,3.77,0.0888,320,0.761,0.861,6,1,2.84,18.44,16.58,18.7,399.89,395.01,9.525,10.427,44.28,48.47,500.7,125,4,98.98,6.41,0.108,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,7,641.8,2.53,0.0893,345,0.744,0.839,6,1,2.84,18.48,16.39,18.66,399.87,396.48,9.539,10.422,44.24,48.33,500.6,60,3,98.99,6.32,0.11,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,8,731.9,1.61,0.0883,362,0.73,0.831,6,1,2.84,18.36,16.31,18.66,399.86,397.58,9.542,10.408,44.58,48.62,500.4,30,3,98.98,6.26,0.107,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,9,823,1.1,0.0895,373,0.72,0.81,6,1,2.84,18.34,16.13,18.58,399.86,398.2,9.552,10.406,44.68,48.68,500.7,21,4,98.98,6.24,0.108,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,10,913,0.495,0.0877,384,0.702,0.806,6,1,2.84,18.23,16.09,18.52,399.76,398.83,9.566,10.4,45.06,48.99,500.1,12,2,98.98,6.25,0.109,111115,        
RF,7,Acsa,Quru,S2New,2016,10,3,277,Q,3,11,1004,-0.126,0.0854,397,0.69,0.812,6,1,2.84,18.3,16.14,18.51,399.77,399.59,9.574,10.393,44.9,48.74,500.6,0,3,98.99,6.23,0.108,111115,        
GR,11,Open,Quru,N2,2016,10,8,282,C,3,1,154.6,6.42,0.155,317,1.3,0.862,6,1,2.84,15.8,15.97,15.88,399.55,391.23,8.162,9.709,44.77,53.25,499.5,1499,14,98.81,6.54,0.126,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,2,305.7,5.02,0.156,236,1.34,0.879,6,1,2.84,15.85,16.15,15.97,300.04,293.55,8.166,9.753,44.65,53.32,499.9,1499,79,98.81,6.19,0.121,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,3,455.6,3.31,0.158,158,1.35,0.878,6,1,2.84,16.01,16.18,16,199.6,195.31,8.184,9.792,44.28,52.99,499.7,1498,12,98.8,5.73,0.114,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,4,606.7,1.14,0.159,86,1.38,0.896,6,1,2.84,16.03,16.37,16.13,101,99.46,8.194,9.84,44.28,53.18,499.7,1500,12,98.8,5.14,0.105,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,5,756.6,0.12,0.167,48,1.41,0.873,6,1,2.84,16.02,16.22,16.11,50.17,49.94,8.206,9.891,44.38,53.49,497.7,1499,11,98.8,4.61,0.0997,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,6,907.7,6.62,0.171,322,1.45,0.874,6,1,2.84,16.16,16.26,16.23,400.53,391.9,8.216,9.936,44.03,53.25,499.4,1500,14,98.79,6.51,0.121,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,7,1057.7,6.57,0.173,323,1.49,0.889,6,1,2.84,16.24,16.43,16.29,400.16,391.58,8.21,9.98,43.77,53.21,499.9,1500,12,98.79,6.48,0.123,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,8,1208.8,8.26,0.177,502,1.52,0.889,6,1,2.84,16.28,16.44,16.34,599.8,588.8,8.196,10.002,43.58,53.19,499.3,1499,15,98.78,6.58,0.132,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,9,1358.8,9.13,0.178,691,1.53,0.894,6,1,2.84,16.32,16.49,16.38,800.81,788.39,8.185,10.009,43.41,53.09,499.6,1500,11,98.78,6.35,0.148,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,10,1509.9,9.55,0.171,880,1.51,0.91,6,1,2.84,16.45,16.6,16.46,1000.57,987.32,8.184,9.98,43.05,52.49,499.8,1501,12,98.77,6.08,0.157,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,11,1659.9,10.2,0.158,1.11E+03,1.42,0.923,6,1,2.84,16.56,16.61,16.5,1251.03,1236.65,8.183,9.867,42.73,51.53,499.8,1500,12,98.75,4.58,0.162,111115,
GR,11,Open,Quru,N2,2016,10,8,282,C,3,12,1811,10.9,0.136,1.33E+03,1.27,0.948,6,1,2.84,16.52,16.67,16.58,1500.14,1484.8,8.17,9.679,42.78,50.68,499.5,1500,11,98.76,2.67,0.175,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,1,97.8,5.78,0.151,323,1.31,0.893,6,1,2.84,15.92,16.01,15.86,400.12,392.56,7.878,9.437,42.88,51.36,499.9,1499,11,98.81,6.63,0.124,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,2,187.8,5.76,0.149,323,1.21,0.836,6,1,2.84,15.86,15.41,15.93,399.93,392.45,7.876,9.32,43.03,50.92,499.9,1000,10,98.81,6.67,0.13,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,3,277.9,5.69,0.148,324,1.16,0.8,6,1,2.84,15.92,15.03,15.99,399.87,392.5,7.883,9.258,42.91,50.4,499.9,749,10,98.82,6.52,0.13,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,4,367.8,5.37,0.149,328,1.09,0.753,6,1,2.84,15.98,14.54,15.98,399.79,392.83,7.894,9.193,42.8,49.84,499.9,500,11,98.81,6.49,0.13,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,5,457.9,5.14,0.146,330,1.02,0.714,6,1,2.84,15.73,14.1,15.98,399.6,392.95,7.904,9.111,43.55,50.2,500,251,32,98.81,6.33,0.122,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,6,547.8,4.21,0.146,342,0.979,0.688,6,1,2.84,15.66,13.82,15.88,399.5,393.98,7.924,9.088,43.85,50.29,500,124,14,98.81,6.32,0.126,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,7,637.8,3.13,0.148,356,0.964,0.67,6,1,2.84,15.7,13.65,15.83,399.64,395.43,7.949,9.095,43.88,50.2,500,62,13,98.81,6.19,0.129,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,8,727.9,1.79,0.148,373,0.951,0.66,6,1,2.84,15.58,13.55,15.81,399.6,397,7.958,9.09,44.27,50.56,499.6,29,16,98.81,6.14,0.129,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,9,817.8,1.3,0.148,379,0.937,0.65,6,1,2.84,15.42,13.45,15.75,399.44,397.43,7.972,9.087,44.8,51.07,499.9,20,11,98.81,6.15,0.128,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,10,907.9,0.587,0.148,388,0.93,0.643,6,1,2.84,15.49,13.39,15.72,399.74,398.59,7.987,9.093,44.69,50.87,499.9,10,15,98.81,6.16,0.124,111115,
GR,11,Open,Quru,N2,2016,10,8,282,Q,3,11,998.8,-0.262,0.148,398,0.926,0.644,6,1,2.84,15.54,13.44,15.7,399.58,399.45,8.034,9.137,44.81,50.96,498.9,1,132,98.82,6.24,0.131,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,1,148,0.179,0.0231,381,0.219,0.932,6,1,2.84,14.57,14.84,14.56,400.11,399.79,7.441,7.702,44.21,45.76,499.5,1500,3,98.89,2.31,0.128,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,2,291,0.126,0.0228,286,0.219,0.945,6,1,2.84,14.65,14.96,14.63,299.46,299.23,7.445,7.705,44,45.54,500.5,1500,4,98.89,2.2,0.106,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,3,433.6,-0.0521,0.0229,200,0.219,0.945,6,1,2.84,14.64,14.96,14.62,199.33,199.34,7.446,7.707,44.04,45.58,500.5,1502,8,98.9,2.06,0.089,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,4,577,-0.322,0.023,120,0.222,0.948,6,1,2.84,14.66,14.99,14.62,98.66,99.02,7.441,7.705,43.95,45.51,500.2,1495,5,98.89,1.79,0.0639,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,5,719.6,-0.386,0.0228,77,0.219,0.945,6,1,2.84,14.61,14.96,14.56,50.17,50.62,7.442,7.702,44.09,45.63,500.5,1500,5,98.88,1.55,0.0431,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,6,864.2,0.448,0.0245,365,0.235,0.948,6,1,2.84,14.68,15.02,14.64,400.9,400.25,7.465,7.745,44.03,45.68,500.6,1499,3,98.88,2.27,0.129,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,7,1007.3,0.32,0.0252,373,0.243,0.948,6,1,2.84,14.71,15.04,14.65,399.94,399.44,7.471,7.76,43.98,45.69,500.3,1496,3,98.89,2.31,0.126,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,8,1150,0.535,0.0255,556,0.248,0.957,6,1,2.84,14.78,15.14,14.72,599.91,599.09,7.487,7.782,43.88,45.61,500.5,1499,4,98.89,1.97,0.157,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,9,1293,0.807,0.0237,732,0.233,0.967,6,1,2.84,14.84,15.22,14.79,800.07,798.88,7.499,7.776,43.78,45.39,500.7,1499,4,98.88,1.14,0.182,111115,
